n,name,zipCode,neighborhood,councilDistrict,policeDistrict,Location 1,Latitude,Longitude
629,"HARRY OLIVER MANAGEMENT CO., INC.",21231,Fells Point,1,SOUTHEASTERN,"801 ANN ST",39.28255351183617,-76.59116546461371
630,HARRY'S AMERICAN BAR,21230,Canton,1,SOUTHEASTERN,"623 LUZERNE AVE",39.29856309990822,-76.58083545679011
631,HARVEST TABLE,21230,Locust Point Industrial Area,10,SOUTHERN,"1000 HULL ST",39.274736366291336,-76.59044866897011
632,HAVE A NICE DAY CAF  (AKA 2 MARKET PLACE),21202,Downtown,11,CENTRAL,"34 MARKET PL",39.288576920889284,-76.60685220326576
633,HAVEN PLACE,21224,Baltimore Highlands,2,SOUTHEASTERN,"400 HAVEN ST",39.29648847366519,-76.56306593324541
634,hawley's  (2616-20),21230,Morrell Park,10,SOUTHWESTERN,"2616 WASHINGTON blvd",39.26501359600172,-76.65436114495009
635,HEATH STREET PUB,21230,SBIC,10,SOUTHERN,"32 HEATH ST",39.27058827932672,-76.6130912337726
636,"HEIGHTS LIQUORS, INC.",21215,Arlington,5,NORTHWESTERN,"5302 PARK HEIGHTS AVE",39.35004413483006,-76.67949792279012
637,HELEN'S GARDEN  CAFE',21224,Canton,1,SOUTHEASTERN,"2908 O DONNELL ST",39.28037748523383,-76.5751220764219
638,HELLAS COFFEE SHOP,21224,Greektown,2,SOUTHEASTERN,"4709 EASTERN AVE",39.28703260687041,-76.55619868761852
639,HENNINGER'S TAVERN,21231,Upper Fells Point,1,SOUTHEASTERN,"1810 BANK ST",39.28674821965569,-76.59088107739899
640,"HIDING SPOT, INC.",21225,Brooklyn,10,SOUTHERN,"3638 HANOVER ST",39.237916412113805,-76.6098802250915
641,"HIGH GROUNDS COFFEE ROASTERS, LLC",21224,Highlandtown,1,SOUTHEASTERN,"3201 EASTERN AVE",39.28643352888531,-76.57133996226867
642,HIGHLAND CLIPPER CLUB,21224,Brewers Hill,1,SOUTHEASTERN,"621 DEAN ST",39.28510250527751,-76.56606481703687
643,HILLEN RESTAURANT,21202,Penn-Fallsway,12,EASTERN,"1041 HILLEN ST",39.296426701032544,-76.60606314529713
644,HIPPOPOTAMUS (932-34),21201,Mount Vernon,11,CENTRAL,"932 CHARLES ST",39.30073796098918,-76.61588615132405
645,HOGAN'S ALLEY,21230,Riverside,10,SOUTHERN,"1501 COVINGTON ST",39.2727433265444,-76.60665523015393
646,HOLIDAY HOUSE,21214,Westfield,3,NORTHEASTERN,"6427 HARFORD RD",39.36134035807214,-76.55356694215988
647,HOLIDAY INN-INNER HARBOR,21202,Inner Harbor,11,CENTRAL,"301 LOMBARD ST",39.287523290468584,-76.62008901779313
648,HOLIDAY RESTAURANT,21225,Brooklyn,10,SOUTHERN,"3570 HANOVER ST",39.238675165627455,-76.609489775432
649,HOLLINS STREET PUB,21223,Hollins Market,9,SOUTHERN,"1214 HOLLINS STREET",39.28758855966538,-76.63745177527841
650,HOLLINSWOOD INN,21230,Lakeland,10,SOUTHERN,"2839 ANNAPOLIS RD",39.255622707023406,-76.63826708265896
651,HOLLYWOOD DINER,21202,Downtown,11,CENTRAL,"400 SARATOGA ST",39.292838063426984,-76.62148181493302
652,HOLY FRIJOLES,21211,Hampden,14,NORTHERN,"908 36TH ST",39.33114755301824,-76.6320414295675
653,HOMETOWN DELI,21202,Downtown,11,CENTRAL,"311 CALVERT ST",39.2927623045378,-76.61251546621497
654,HOMETOWN GIRL & COMPANY,21211,Hampden,7,NORTHERN,"1001 36TH ST",39.33105314578711,-76.63282932111548
655,HONEY'S LOUNGE,21231,Upper Fells Point,1,SOUTHEASTERN,"1722 GOUGH ST",39.28771383882372,-76.59228551536341
656,HOOTERS OF AMERICA,21202,Inner Harbor,11,CENTRAL,"301 LIGHT ST",39.28577734125241,-76.61267164607881
657,HOPKINS DELI,21210,Tuscany-Canterbury,14,NORTHERN,"110 39TH ST",39.33654624351544,-76.62254476952467
658,HOPKINS PLAZA DELI,21201,Downtown,11,CENTRAL,"Hopkins Pl",39.28792011452276,-76.61768992604846
659,HOPKINS SUBWAY,21218,Charles Village,14,NORTHERN,"3233 ST PAUL ST",39.32792255808067,-76.615904799666
660,HORSEFEATHER'S PUB,21224,Baltimore-Linwood,1,SOUTHEASTERN,"40 STREEPER ST",39.29316790597517,-76.57699623298896
661,HOT TOMATOES-CAF FORTUNATO,21231,Fells Point,1,SOUTHEASTERN,"717 BROADWAY",39.28309198181063,-76.59310489037756
662,HOULIHANS OF MARYLAND,21202,Inner Harbor,11,CENTRAL,"621 PRATT ST",39.28674355757022,-76.60717971387191
663,HOWL AT THE MOON  (AKA 22 MARKET PL),21202,Downtown,11,CENTRAL,"34 MARKET PL",39.288576920889284,-76.60685220326576
664,HUCKAS,21224,Canton,1,SOUTHEASTERN,"2324 BOSTON ST",39.28265491219554,-76.58365485118964
665,HULL STREET BLUES,21230,Locust Point,10,SOUTHERN,"1222 HULL ST",39.27218620822799,-76.59193936990522
666,HUNAN EMPIRE,21230,Riverside,10,SOUTHERN,"849 FORT AVE",39.27188514128733,-76.60205898763138
667,HYATT REGENCY BALTIMORE      (PISCES & BAR),21202,Inner Harbor,11,CENTRAL,"300 LIGHT ST",39.28522721516492,-76.6134653652336
668,HYATT REGENCY BALTIMORE    (Perks -LOBBY BAR),21202,Inner Harbor,11,CENTRAL,"300 LIGHT ST",39.28522721516492,-76.6134653652336
669,HYATT REGENCY BALTIMORE   (CAFETERIA),21202,Inner Harbor,11,CENTRAL,"300 LIGHT ST",39.28522721516492,-76.6134653652336
670,HYATT REGENCY BALTIMORE  (KITCHEN/BANQUET ROOM),21202,Inner Harbor,11,CENTRAL,"300 LIGHT ST",39.28522721516492,-76.6134653652336
671,HYATT REGENCY OF BALTIMORE  (Bistro-300 & Bar),21202,Inner Harbor,11,CENTRAL,"300 LIGHT ST",39.28522721516492,-76.6134653652336
672,I BAR,21218,Charles North,7,NORTHERN,"2118 MARYLAND AVE",39.31377780240473,-76.61810646773847
673,"I.B.P.O.E. OF W., INCORPORATED",21218,East Baltimore Midway,12,EASTERN,"2008 HARFORD RD",39.31324749107995,-76.59890801589142
674,I'CON INN,21224,Kresson,2,SOUTHEASTERN,"45 KRESSON ST",39.2920128751951,-76.55984560039332
675,IGGIES,21202,Mount Vernon,11,CENTRAL,"818 CALVERT ST",39.298952069283644,-76.61299895703542
676,IGUANA CANTINA BAR,21202,Inner Harbor,11,CENTRAL,"124 MARKET PLACE",39.28757806997305,-76.60687551369318
677,IKAN SEAFOOD,21212,Chinquapin Park-Belvedere,4,NORTHERN,"529 BELVEDERE AVE",39.364120110355884,-76.60950460615186
678,IKAROS RESTAURANT,21224,Greektown,2,SOUTHEASTERN,"4805 EASTERN AVE",39.2870734001184,-76.55549937479549
679,IKE'S PLACE,21223,Carrollton Ridge,9,SOUTHWESTERN,"2248 WILKENS Ave",39.28034718167817,-76.65179933077371
680,"IL MONDO,INC",21202,Little Italy,1,SOUTHEASTERN,"217 HIGH ST",39.28711768993054,-76.60229268725692
681,ILLUSIONS MAGIC BAR & LOUNGE,21230,Federal Hill,10,SOUTHERN,"1025 27 S CHARLES ST",-36.883200028999624,174.72199998600058
682,IMPRESSED CAF,21202,Downtown,11,CENTRAL,"200 LEXINGTON ST",39.29161776345012,-76.61820204049098
683,INCOGNITO TAVERN,21223,Carrollton Ridge,9,SOUTHERN,"424 PAYSON ST",39.28233345132878,-76.64817306733238
684,INDIA RASOI RESTAURANT,21202,Little Italy,1,SOUTHEASTERN,"411 HIGH ST",39.28535658803719,-76.60119127045994
685,INDIA TANDOOR,21218,Charles North,12,NORTHERN,"2101 CHARLES ST",39.31335238800341,-76.61666471870103
686,INDIGMA,21201,Mount Vernon,11,CENTRAL,"802 CHARLES ST",39.27967817331012,-76.61458543037253
687,INSIDE RAIL BAR,21215,Pimlico Good Neighbors,5,NORTHWESTERN,"Hayward Ave",39.34633818336158,-76.6843857938685
688,INTERCONTINENTAL HARBOR COURT-BRIGHTON'S,21202,Otterbein,11,SOUTHERN,"550 LIGHT ST",39.28267743751479,-76.61314210752147
689,INTERCONTINENTAL HARBOR-EXPRESSO,21202,Otterbein,11,SOUTHERN,"550 LIGHT ST",39.28267743751479,-76.61314210752147
690,INTRINSICS RESTAURANT,21215,Woodmere,6,NORTHWESTERN,"5209 REISTERSTOWN RD",39.343205282598774,-76.68383311550508
691,IRISH PUB,21224,Highlandtown,1,SOUTHEASTERN,"418 CLINTON ST",39.29636842496393,-76.5706254985671
692,ISIS ( 226-228),21201,Downtown,11,CENTRAL,"226 PARK AVE",39.29255833919706,-76.61811579190947
693,ISLAND II,21231,Fells Point,1,SOUTHEASTERN,"1928 FLEET ST",39.284768000643794,-76.58887172035281
694,ITALIANOS RESTAURANT CARRYOUT,21230,Morrell Park,10,SOUTHWESTERN,"2229 WASHINGTON BLVD",39.26997754702728,-76.64864077055432
695,ixia restaurant,21202,Mount Vernon,11,CENTRAL,"518 charles st",39.29550874773162,-76.61556146189116
696,J & J LOUNGE,21216,Coppin Heights/Ash-Co-East,7,SOUTHWESTERN,"2738 BAKER ST",39.306118003144434,-76.66191255162215
697,J & J TAVERN,21223,Carrollton Ridge,9,SOUTHERN,"1801 RAMSAY ST",39.28315258892195,-76.64501949924971
698,J & M CORNER BAR,21224,Baltimore Highlands,1,SOUTHEASTERN,"3527 BALTIMORE ST",39.29252337355592,-76.56767906323739
699,J & S BAR & LOUNGE,21224,Ellwood Park/Monument,13,SOUTHEASTERN,"301 LONEYS LN",39.295951168312854,-76.57251480691201
700,J RAY'S CAFE,21223,Washington Village,9,SOUTHERN,"900 CAREY ST",39.282036020347164,-76.63721750548268
701,"J. PATRICK, INC.",21230,Locust Point,10,SOUTHERN,"1367 ANDRE ST",39.26954397307696,-76.590161951612
702,J. PAUL'S,21202,Inner Harbor,11,CENTRAL,"301 LIGHT ST",39.28577734125241,-76.61267164607881
703,J. T.'S SALOON,21206,Rosemont East,2,NORTHEASTERN,"6317 BELAIR RD",39.351587284226866,-76.53422046909856
704,JACK'S BISTRO,21224,Canton,1,SOUTHEASTERN,"3123 ELLIOTT ST",39.27928306156514,-76.57165931512446
705,JACK'S LIQUOR & LOUNGE,21230,Sharp-Leadenhall,10,SOUTHERN,"141 HAMBURG ST",39.27789376098934,-76.61720901718161
706,JAMES JOYCE IRISH PUB AND RESTAURANT,21202,Inner Harbor,1,SOUTHEASTERN,"616 PRESIDENT ST",39.283975486580516,-76.60219653354238
707,KAMP  (2312-14),21224,Canton,1,SOUTHEASTERN,"2312 BOSTON ST",39.28292531315378,-76.58409541736881
708,KASBAH CAF,21231,Fells Point,1,SOUTHEASTERN,"726 BROADWAY",39.28275864359762,-76.5934860149668
709,KAWASAKI CAF,21231,Fells Point,1,SOUTHEASTERN,"907 ANN ST",39.28177719006635,-76.5910768382247
710,KAY-CEE CLUB,21212,Homeland,4,NORTHERN,"201 HOMELAND AVE",39.353653751820275,-76.61813793681551
711,K'C' CORNER TAVERN,21214,Westfield,3,NORTHEASTERN,"6626 HARFORD RD",39.36295369325944,-76.55225339507734
712,KELLY'S,21231,Canton,1,SOUTHEASTERN,"2106 EASTERN AVE",39.28587757609034,-76.58658147265606
713,KELLY'S BAR & LOUNGE,21223,Carrollton Ridge,9,SOUTHWESTERN,"291 PULASKI ST",39.284012743694234,-76.64979580133434
714,KENTUCKY  FRIED  CHICKEN,21206,Glenham-Belford,2,NORTHEASTERN,"6219 BELAIR RD",39.35037863946371,-76.53564007323001
715,KENTUCKY FRIED CHICKEN,21201,Downtown,11,CENTRAL,"100 HOWARD ST",39.290588608978226,-76.61954588573326
716,KENTUCKY FRIED CHICKEN,21202,Charles North,12,CENTRAL,"1821 ST PAUL ST",39.31051311409004,-76.61486047363115
717,KENTUCKY FRIED CHICKEN,21218,Better Waverly,14,NORTHERN,"2853 GREENMOUNT AVE",39.323537677822685,-76.60939182127476
718,KENTUCKY FRIED CHICKEN,21229,Irvington,8,SOUTHWESTERN,"3815 WILKENS AVE",39.26982369820621,-76.68363202349826
719,KENTUCKY FRIED CHICKEN,21224,Pulaski Industrial Area,1,SOUTHEASTERN,"5625 O DONNELL ST",39.28125279088471,-76.54746893973896
720,KENTUCKY FRIED CHICKEN  Y070-074,21215,Liberty Square,7,NORTHWESTERN,"3300 REISTERSTOWN RD",39.324622969775305,-76.65713741415954
721,KFC / LONG JOHN SILVERS,21206,Frankford,2,NORTHEASTERN,"5000 SINCLAIR LN",39.322197521599435,-76.54748409151682
722,KFC-Y320011,21215,Glen,5,NORTHWESTERN,"6600 REISTERSTOWN RD",39.357322623341474,-76.7040310379013
723,KICK BACK JACK'S,21206,Frankford,2,NORTHEASTERN,"4825 BELAIR RD",39.33362661517725,-76.5580530303223
724,KIKU SUSHI RESTAURANT,21230,Federal Hill,10,SOUTHERN,"1017 LIGHT ST",39.27781567105745,-76.6124362107617
725,"KIMMY'S RESTAURANT & CARRYOUT, INC.",21215,Seton Business Park,5,NORTHWESTERN,"5732 WABASH AVE",39.346565311640916,-76.69800286693794
726,KIM'S LIQUORS,21216,Northwest Community Action,7,SOUTHWESTERN,"2863 NORTH AVE",39.30910290067942,-76.66559909212361
727,KIM'S RESTAURANT & CARRYOUT,21230,Federal Hill,10,SOUTHERN,"1121 LIGHT ST",39.276496302663304,-76.61221592812177
728,KING BUFFET,21230,Lakeland,10,SOUTHERN,"2201 PATAPSCO AVE",39.25131616401086,-76.64611737631509
729,"KING'S GARDEN CAF, LLC",21201,Downtown,11,CENTRAL,"218 CHARLES ST",39.29130101952751,-76.61528140850942
730,KING'S PIZZA EXPRESS,21211,Hampden,14,NORTHERN,"907 36TH ST",39.3311032632061,-76.63161951083094
731,KIRBIE'S GRILL & CAF,21201,Downtown,11,CENTRAL,"410 REDWOOD ST",39.288648017692935,-76.62147249076202
732,KIRBY'S KORNER,21224,Baltimore-Linwood,1,SOUTHEASTERN,"35 POTOMAC ST",39.293263478727624,-76.57479573043781
733,KISLING'S TAVERN,21231,Canton,1,SOUTHEASTERN,"2100 FLEET ST",39.28485774578945,-76.58681224588764
734,KISS CAF,21224,Canton,1,SOUTHEASTERN,"2400 BOSTON ST",39.28141479835534,-76.58157439733975
735,KITTY'S LOUNGE,21218,Abell,14,NORTHERN,"3208 GREENMOUNT AVE",39.32750996351507,-76.60945597531219
736,K-MART MORAVIA  STORE #3229,21206,Frankford,2,NORTHEASTERN,"5100 SINCLAIR LN",39.32233345412669,-76.54643127228456
737,KNOTTY PINE INN,21224,Canton,1,SOUTHEASTERN,"801 CONKLING ST",39.28344280374347,-76.56690515794588
738,KOBA CAF,21230,Riverside,10,SOUTHERN,"644 FORT AVE",39.27268738151855,-76.60419131977278
739,"KOCO'S PUB, INC.",21214,Lauraville,3,NORTHEASTERN,"4301 HARFORD RD",39.338680311348355,-76.57347752666573
740,KOLPERS RESTAURANT AND BAR,21211,Jones Falls Area,7,NORTHERN,"1520 CLIPPER RD",39.327307163695764,-76.63959283623961
741,KOOPER'S TAVERN,21231,Fells Point,1,SOUTHEASTERN,"1702 THAMES ST",39.281868186168936,-76.5924417087171
742,KOSHER BITE,21215,Reisterstown Station,5,NORTHWESTERN,"6309 REISTERSTOWN RD",39.354954472771794,-76.70055421390504
743,KOZY KORNER,21218,East Baltimore Midway,12,EASTERN,"701 BARTLETT AVE",39.316146140033425,-76.6063568566828
744,KRISTO'S CARRYOUT,21201,Downtown,11,CENTRAL,"206 SARATOGA ST",39.29296743629925,-76.61846195175684
745,K'S KORNER,21230,Westport,10,SOUTHERN,"2300 SIDNEY AVE",39.26267789297145,-76.63322909494599
746,KUANG NING CARRYOUT,21216,Northwest Community Action,7,SOUTHWESTERN,"3127 NORTH AVE",39.30896088333918,-76.6698316236297
747,KUMARI RESTAURANT & BAR,21201,Mount Vernon,11,CENTRAL,"911 CHARLES ST",39.30009226214929,-76.61578475096468
748,Kwang Moo Liquor,21229,Tremont,8,SOUTHWESTERN,"4742 Frederick Ave",39.28144456501576,-76.69432941786755
749,L. P. DOCKS,21230,Locust Point,10,SOUTHERN,"1476 REYNOLDS ST",39.26796702445972,-76.59044866897011
750,L.P. STEAMERS,21230,Riverside,10,SOUTHERN,"1100 FORT AVE",39.27074679023326,-76.59867141505293
751,LA  CAZUELA RESTAURANT,21231,Fells Point,1,SOUTHEASTERN,"1718 EASTERN AVE",39.28566548627424,-76.59225550228882
752,LA MARSA,21231,Fells Point,1,SOUTHEASTERN,"706 BROADWAY",39.28324000302479,-76.59351631852246
753,LA ROCA,21224,Ellwood Park/Monument,13,SOUTHEASTERN,"3210 PULASKI HWY",39.29567843721122,-76.57215466170749
754,LA ROCA BRUJA,21230,SBIC,10,SOUTHERN,"1453 LIGHT ST",39.27291465818604,-76.61173573331666
755,LA RUMBA,21231,Washington Hill,1,SOUTHEASTERN,"1650 54 E PRATT ST",39.29058294954456,-76.60925984306652
756,LA SCALA RISTORANTE ITALIANO,21202,Little Italy,1,SOUTHEASTERN,"1012 EASTERN AVE",39.28532745000291,-76.59988122533747
757,"LA SIRENITA RESTAURANT, II",21224,Brewers Hill,1,SOUTHEASTERN,"3928 EASTERN AVE",39.28678784738236,-76.56349134854611
758,LA TAVOLA RESTAURANT,21202,Little Italy,1,SOUTHEASTERN,"248 ALBEMARLE ST",39.286233060108714,-76.60239758418038
759,LADY D'S CAF,21218,Better Waverly,12,NORTHERN,"2637 GREENMOUNT AVE",39.32055064169987,-76.60944548561986
760,LAGERS PUB,21224,Canton,1,SOUTHEASTERN,"2522 FAIT AVE",39.28307799555415,-76.58042169760245
761,LAHOR KABAB HOUSE,21218,Charles North,12,NORTHERN,"2110 CHARLES ST",39.31365892012417,-76.61675562936801
762,LA'RAE,21213,Oliver,12,EASTERN,"1000 HOFFMAN ST",39.30607837541777,-76.60364236010605
763,LARRY FLYNT'S HUSTLER CLUB,21202,Downtown,11,CENTRAL,"18 CUSTOM HOUSE AVE",39.28949937619632,-76.60978509750345
764,LAS ESPERANZA,21231,Fells Point,1,SOUTHEASTERN,"529 BOND ST",39.28461415182272,-76.59523546164644
765,"LAS PALMAS MEXICAN RESTAURANT, INC.",21231,Fells Point,1,SOUTHEASTERN,"1622 EASTERN AVE",39.28556754740549,-76.59454197643026
766,LATASCA,21202,Inner Harbor,11,CENTRAL,"201 PRATT ST",39.286603695005624,-76.61100961440138
767,LATIN PALACE  (509-13),21231,Fells Point,1,SOUTHEASTERN,"509 BROADWAY",39.28523420829316,-76.59330536005353
768,LATIN QUARTERS,21224,Greektown,2,SOUTHEASTERN,"646 NEWKIRK ST",39.28511882257669,-76.55647608080568
769,LAVA LOUNGE,21224,Canton Industrial Area,1,SOUTHEASTERN,"1301 PONCA ST",39.27878305379596,-76.5543956269558
770,LEADBETTERS II,21231,Fells Point,1,SOUTHEASTERN,"1639 THAMES ST",39.28163508189459,-76.59364685691611
771,LEAR'S II,21224,Canton,1,SOUTHEASTERN,"3500 O DONNELL ST",39.280518513319805,-76.56755202140783
772,LEBANESE TAVERNA   (AKA 719 S. PRESIDENT STREET),21202,Inner Harbor,1,SOUTHEASTERN,"801 ALICEANNA ST",39.28319338216994,-76.60079965527905
773,LED ENTERPRISES LTD.,21223,Carrollton Ridge,9,SOUTHERN,"514 PULASKI ST",39.29407817726718,-76.6504158587041
774,LEGAL SEA FOODS,21202,Inner Harbor,11,CENTRAL,"100 PRATT ST",39.2864684945265,-76.6170108785484
775,LEGEND RESTAURANT,21217,Upton,11,CENTRAL,"614 LAURENS ST",39.3039536317558,-76.63610909555752
776,LEMONGRASS BALTIMORE,21213,Little Italy,1,SOUTHEASTERN,"1300 BANK STREET",39.28638807355185,-76.59879146375425
777,LENNY'S DELI OF LOMBARD STREET,21202,Jonestown,12,SOUTHEASTERN,"1150 LOMBARD ST",39.29007694599534,-76.60016095046672
778,LEN'S SANDWICH SHOP,21213,Broadway East,12,EASTERN,"1500 WASHINGTON ST",39.307759055437145,-76.59017593786842
779,LEON'S BAR,21230,Riverside,10,SOUTHERN,"1740 LIGHT ST",39.26963721478671,-76.61173456779528
780,LEVEL'S LOUNGE,21223,Penrose/Fayette Street Outreach,9,SOUTHWESTERN,"322 FRANKLINTOWN RD",39.29271218711881,-76.66216779990322
781,LIGHT STREET CAF - 17th FLOOR,21202,Inner Harbor,11,CENTRAL,"100 LIGHT ST",39.28727853187985,-76.61364602104624
782,LIGHT STREET TAVERN,21230,SBIC,10,SOUTHERN,"1400 LIGHT ST",39.27415477202618,-76.61198515489019
783,LIKE FATHER AND SON,21223,Penrose/Fayette Street Outreach,9,WESTERN,"228 MONROE ST",39.29137999798962,-76.64714657395444
784,LIL'S PLACE,21217,Mondawmin,7,WESTERN,"1909 PULASKI ST",39.31021247612597,-76.65129466091906
785,LIME,21230,Riverside,10,SOUTHERN,"801 FORT AVE",39.272066526450146,-76.60259636043287
786,LINDEN DELI,21201,Mount Vernon,11,CENTRAL,"890 LINDEN AVE",39.300877823553776,-76.62092586123873
787,LINDEN LOUNGE & BAR,21217,Reservoir Hill,11,CENTRAL,"904 NORTH AVE",39.3116880243839,-76.60588132486242
788,"LITHUANIAN HALL ASSOCIATION, INC.",21201,Hollins Market,9,SOUTHERN,"851 HOLLINS ST",39.287892760743375,-76.63038872116175
789,LITTLE BEAVER SOCIAL CLUB,21224,Greektown,2,SOUTHEASTERN,"600 LEHIGH ST",39.28585892774839,-76.55799591977507
790,LITTLE HAVANA,21230,Inner Harbor,10,SOUTHERN,"1325 key HWY",39.27427684600076,-76.60353522926664
791,LITTLE TAVERN SHOPS,21224,Highlandtown,1,SOUTHEASTERN,"3515 EASTERN AVE",39.28658271562091,-76.56749957294613
792,LITTLE TAVERN SHOPS(6412-14),21224,Broening Manor,1,SOUTHEASTERN,"6412 HOLABIRD AVE",39.2723943698054,-76.53640839283224
793,LOCO HOMBRE,21210,Evergreen,6,NORTHERN,"411 COLDSPRING LN",39.34457318200782,-76.6307581914366
